id,gene,biotype,logFC,logCPM,F,PValue,FDR,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3
FBgn0266200,lncRNA:CR44895,ncRNA,-1.148979788,1.808254054,28.53798972,0.000126414,0.000282707,4.340126195,5.918425897,5.976247601,2.791600592,2.577175334,1.895125374,3.206104402,2.717746287,1.794914946
FBgn0030283,CG15198,protein_coding,-1.148510175,8.49695745,60.72627654,1.33E-05,3.72E-05,431.6189009,487.067133,479.521918,248.2586912,227.067315,154.9555064,416.2592215,428.9986353,377.7458335
FBgn0267806,lncRNA:CR46131,ncRNA,-1.147998773,2.924826684,96.32112671,1.59E-07,7.61E-07,10.45740713,11.1694922,12.49425136,4.915800528,4.838091554,5.666038109,6.551604647,6.389087762,5.671931231
FBgn0029539,CG11663,protein_coding,-1.145676723,7.049791259,63.06457382,1.13E-05,3.20E-05,162.6157032,170.70356,145.1229304,87.1639609,74.59677742,54.1851153,158.63247,165.687164,173.8674278
FBgn0032111,CG13110,protein_coding,-1.145279295,4.979867517,171.5060913,4.58E-09,4.01E-08,39.48426784,34.86075788,40.85180017,17.38112245,15.70529303,19.06728183,37.96213473,40.4085961,38.45904425
FBgn0028491,CG2930,protein_coding,-1.144366792,6.625439188,179.33551,3.45E-09,3.23E-08,128.9343896,117.5782237,138.1647498,56.72905573,56.96701404,60.37327978,97.99527801,120.0099544,111.8830317
FBgn0267475,lncRNA:CR45825,ncRNA,-1.144274776,2.129244161,70.74081072,9.74E-07,3.67E-06,7.495482566,7.305831375,7.940113668,3.308297874,3.949874467,2.997392174,2.021239731,2.026389775,1.747050548
FBgn0033184,mEFTu2,protein_coding,-1.143758632,7.41127998,179.8113947,3.40E-09,3.19E-08,212.0133512,238.791801,225.6752989,112.3816588,91.77570334,101.988686,183.5610933,195.200935,170.6365809
FBgn0037988,CG14740,protein_coding,-1.143706368,8.533837561,202.481338,1.60E-09,1.80E-08,539.0460914,520.7512306,550.0348677,254.5738802,227.3230139,246.7337209,297.1222405,358.0749932,341.8475346
FBgn0051109,CG31109,protein_coding,-1.142567146,4.3986582,118.1079145,4.64E-08,2.61E-07,32.85922841,25.72846866,33.53809206,13.2331915,14.44698549,14.0587362,19.79420978,18.80966509,17.15938689
FBgn0034219,mthl4,protein_coding,-1.142555186,2.284575783,33.20295607,6.65E-05,0.000157272,6.395339157,9.729400436,9.023625981,3.968522178,3.310627322,4.118996987,2.973777996,2.169429053,1.723118349
FBgn0034739,CG3927,protein_coding,-1.142287051,7.088821486,288.9898627,1.63E-10,3.41E-09,237.0748599,238.7742389,232.2440923,109.2886515,101.6806696,109.8592577,69.41913009,62.86576279,63.37246371
FBgn0037040,CG12983,protein_coding,-1.142052629,9.074337095,207.1809436,1.38E-09,1.61E-08,741.9318792,829.2645473,837.402649,370.6011254,334.7636367,386.08345,432.4291393,465.5928507,453.3955155
FBgn0027580,PCB,protein_coding,-1.141989216,7.134048962,160.479353,6.95E-09,5.49E-08,188.8740712,206.2492396,182.808843,94.28290123,77.88048907,89.74772309,130.6139054,156.2227317,137.4426205
FBgn0038213,CG9624,protein_coding,-1.141811628,7.357032143,153.915392,9.03E-09,6.70E-08,177.6066684,194.4123878,187.7354381,88.90063788,71.89848158,92.99650944,206.6078728,223.7849508,231.8312145
FBgn0020399,Mst89B,protein_coding,-1.141761646,7.337494798,171.5538406,4.57E-09,4.00E-08,238.6344038,253.3332153,242.2665812,122.9596004,104.8903632,104.831374,115.6288522,141.5850456,131.2202487
FBgn0031168,CG1722,protein_coding,-1.141187311,7.584077093,217.7092313,1.01E-09,1.27E-08,189.7203353,209.1996715,229.3152231,94.51972081,94.02316173,96.28397183,259.601526,288.6294236,266.0063951
FBgn0039425,Ald2,protein_coding,-1.140920848,9.333917728,146.4140363,1.23E-08,8.67E-08,797.543524,935.1288539,815.4784545,413.0707714,343.208428,399.2719756,682.5517479,760.6828817,661.1748697
FBgn0053969,CG33969,protein_coding,-1.140677582,3.776552741,147.9678242,1.15E-08,8.20E-08,22.72823746,21.75943527,20.7898925,9.78854295,9.507960175,10.32649949,9.223358315,8.796915612,10.0515237
FBgn0025741,PlexA,protein_coding,-1.140662674,8.036396005,272.4198395,2.38E-10,4.47E-09,329.8979488,357.0198222,384.3929229,161.762131,159.3945935,164.7405415,273.0299922,268.532405,264.0678869
FBgn0265678,lncRNA:CR44485,ncRNA,-1.140616679,1.371208028,57.36772061,3.18E-06,1.04E-05,3.868636163,3.652915687,3.504485137,1.700795219,1.601482322,1.701745234,2.137402934,2.670066527,2.297491131
FBgn0062411,Ctr1C,protein_coding,-1.140494237,5.083185643,124.2678507,3.40E-08,2.00E-07,30.5501362,31.68201875,26.71535047,14.98422117,11.35841244,14.03939818,58.54625429,56.19059647,61.67327756
FBgn0033551,CG7222,protein_coding,-1.139833861,7.588754369,298.5079624,1.32E-10,2.97E-09,244.2681052,246.4488742,254.8116222,119.7733005,110.5090092,107.9834703,208.3967861,222.0207997,218.3813185
FBgn0034783,CG9825,protein_coding,-1.138967245,1.068369726,28.81859457,0.000111678,0.000252814,3.203714323,1.896706222,2.116234986,0.975983755,1.157373779,1.160280841,2.880847433,3.099184362,2.512880925
FBgn0083946,lobo,protein_coding,-1.138713734,7.277099891,154.0891169,8.96E-09,6.65E-08,207.3347194,223.0561642,216.2622857,110.4871021,83.01465299,100.2095887,147.9454553,158.6543995,148.906144
FBgn0033687,CG8407,protein_coding,-1.138613142,6.184049769,204.1651003,1.52E-09,1.73E-08,109.9659829,116.9459883,108.1480727,57.1452841,48.3270842,46.62395181,55.64217422,56.04755719,55.21158375
FBgn0051028,CG31028,protein_coding,-1.137909642,1.79409232,62.72588156,1.93E-06,6.67E-06,5.28310626,5.584746099,5.603790243,2.755718836,2.355121062,2.359237711,1.998007091,2.288628452,2.632541921
FBgn0023129,aay,protein_coding,-1.137017927,5.51472754,160.473881,6.95E-09,5.49E-08,67.01203204,76.85172619,61.40467436,33.16909495,29.72162781,30.41869606,35.94089499,40.57547526,36.13762092
FBgn0030114,CG17754,protein_coding,-1.136803215,6.019900521,193.2622835,2.15E-09,2.24E-08,85.85954384,103.4582996,88.44169254,44.70866758,39.68042544,41.90547639,58.08160148,62.57968423,59.16039664
FBgn0028579,phtf,protein_coding,-1.136622359,8.800568189,216.3921657,1.05E-09,1.30E-08,573.3681478,645.3016058,591.9871101,272.9525155,261.4251668,289.2193377,425.6452083,476.9644733,476.2029014
FBgn0032513,CG6565,protein_coding,-1.136429064,7.970538393,246.5585709,4.53E-10,6.94E-09,324.5785741,363.3948625,337.158558,163.8289201,143.7969632,158.7070811,246.9862021,260.3553263,258.5874133
FBgn0259795,loopin-1,protein_coding,-1.135620675,11.88388049,118.0592549,4.65E-08,2.61E-07,4406.304053,4092.477354,4350.268077,2032.737341,1720.153508,2095.351172,4643.624038,5439.211595,5233.325815
FBgn0003889,betaTub85D,protein_coding,-1.135415596,11.27011749,117.6292734,4.76E-08,2.66E-07,3072.168604,3281.459823,2815.185077,1603.483898,1291.393626,1278.668163,2876.015044,3033.410134,2975.586066
FBgn0032848,nesd,protein_coding,-1.135064383,6.169654559,216.472253,1.04E-09,1.30E-08,108.2855441,119.4398057,105.7948194,53.68628285,46.87363806,51.30375121,53.66739977,57.19187142,51.33456747
FBgn0250848,26-29-p,protein_coding,-1.134765294,6.869385389,280.9851145,1.95E-10,3.89E-09,165.4567329,166.6994024,177.6621596,79.05468412,72.20128286,80.96826472,103.8731361,104.0133952,102.190491
FBgn0038373,CG4546,protein_coding,-1.134205302,10.74598225,120.4493018,4.12E-08,2.35E-07,2162.168662,2643.376238,2247.475415,1198.077469,998.5646015,1016.502707,1711.316306,1834.621783,1644.142091
FBgn0086907,Cyt-c-d,protein_coding,-1.133694188,8.25299856,269.9603673,2.53E-10,4.65E-09,388.6045026,432.3787703,375.775614,183.1691864,178.888267,183.363049,335.0146773,339.8613251,328.6130284
FBgn0030027,CG1632,protein_coding,-1.133495778,2.321763209,56.61964048,3.42E-06,1.11E-05,8.172493895,8.605426379,7.516866671,4.23404717,3.902772046,2.88136409,2.718218949,3.194543881,3.302643502
FBgn0039876,CG2126,protein_coding,-1.13328698,2.559247251,69.73386812,1.06E-06,3.96E-06,9.139652935,8.236622391,8.380290545,3.846524209,3.411561082,4.525095282,5.831392788,4.648776543,4.858236455
FBgn0051845,asRNA:CR31845,ncRNA,-1.13287582,1.297319396,21.77838285,0.000410284,0.000821721,3.518041011,4.302713189,4.130890693,1.507033739,1.715873917,2.262547641,1.115166748,1.120474346,2.153897936
FBgn0032136,Apoltp,protein_coding,-1.132615744,4.444544097,95.89925585,1.64E-07,7.77E-07,31.84371142,33.10454842,36.83941864,13.45565838,14.40661198,18.66118353,16.03052201,14.6853659,16.6807429
FBgn0038662,Mpc1,protein_coding,-1.132165688,7.927990462,188.6026091,2.51E-09,2.51E-08,344.2723501,319.3842533,352.8694865,156.0066973,153.9643572,153.7952255,207.0957582,244.5018063,259.8318877
FBgn0032481,CG16972,protein_coding,-1.132100955,11.27024722,132.0702011,2.34E-08,1.47E-07,3111.531976,3650.650177,3298.634728,1680.292384,1462.03224,1447.817772,2354.070541,2650.041028,2574.147355
FBgn0029987,CG15330,protein_coding,-1.131630328,3.434497682,81.75520667,4.21E-07,1.77E-06,11.31576078,13.06619842,14.62741622,5.99942955,6.150230431,5.627362081,12.73148704,15.73432061,12.22935384
FBgn0052445,CG32445,protein_coding,-1.131474302,8.699733099,190.6361713,2.35E-09,2.39E-08,487.6415884,544.8288623,510.24965,256.920547,211.4764136,235.769067,475.0145695,510.4833442,509.9233702
FBgn0037197,CG13239,protein_coding,-1.131403777,2.49841856,87.84340821,2.76E-07,1.22E-06,7.28996127,6.638471778,6.856601355,3.387237736,2.805958523,3.306800398,6.69100049,6.579806799,7.418981779
FBgn0036329,CG11262,protein_coding,-1.1313443,8.113434118,145.5128022,1.28E-08,8.94E-08,335.7129925,360.2863718,320.0763092,176.1148332,131.2879059,156.4445335,333.3186946,342.1022738,337.2764845
FBgn0036142,Adck5,protein_coding,-1.131236696,7.561612262,176.8737403,3.77E-09,3.44E-08,256.3817722,275.7073239,261.4142754,126.9496516,104.6481222,130.7636508,175.5690649,192.0779108,176.6674951
FBgn0003386,Shaw,protein_coding,-1.131050279,4.155860539,143.0112287,1.43E-08,9.66E-08,26.88702133,28.92476989,25.85192659,12.84566853,11.57373779,12.87911734,13.28907042,12.75433564,15.14908215
FBgn0036016,CG3306,protein_coding,-1.130873938,7.489327851,233.3005939,6.47E-10,9.00E-09,202.6077296,201.1913563,210.3876174,100.1459801,85.10061736,95.23971907,230.0496071,253.3464016,239.3698573
FBgn0053319,CR33319,pseudogene,-1.12986918,6.23672152,74.62640815,2.70E-06,8.97E-06,59.57699691,58.23590586,73.00164208,29.12163291,24.49998797,33.72549646,140.5574756,145.0895079,115.6164548
FBgn0030769,CG13012,protein_coding,-1.129253754,1.505749973,24.72407723,0.000234229,0.000495032,4.811616228,3.916347107,5.790018922,1.973496562,2.684838011,1.953139416,1.068701467,1.811830858,1.00515237
FBgn0038018,Tim17a1,protein_coding,-1.128711942,6.332984244,106.0570878,1.49E-07,7.18E-07,87.46744575,95.80122632,86.10536912,43.99820882,33.32832749,45.98579735,101.0387539,115.9094951,116.2386919
FBgn0032632,CG6380,protein_coding,-1.128505312,8.853124051,243.1552679,4.96E-10,7.39E-09,561.8710447,560.9859894,562.7492075,280.9684997,241.5412162,248.4161282,576.2391846,573.6113456,555.7295996
FBgn0024314,Plap,protein_coding,-1.128462404,7.607960542,233.6806878,6.40E-10,8.93E-09,288.2738416,311.6218075,268.2708767,140.4411917,127.9234472,128.6944833,156.5182997,165.4249253,168.363022
FBgn0032248,Bug22,protein_coding,-1.128397759,8.166113765,168.2762342,5.16E-09,4.38E-08,407.4157459,418.2939704,379.7710657,207.8055999,176.8157604,166.6550049,260.2520399,294.0172364,273.9997496
FBgn0052603,CG32603,protein_coding,-1.127853126,1.357947154,26.22571581,0.000173433,0.00037638,3.082819442,3.178739132,2.810360062,1.82996954,1.217934035,1.063590771,3.113173839,2.670066527,4.212067074
FBgn0062978,CG31808,protein_coding,-1.127262362,1.50685589,59.5181193,2.59E-06,8.66E-06,4.146694387,3.477294741,4.029311414,1.64338441,1.756247421,1.953139416,2.834382152,2.789265926,2.871863914
FBgn0051702,tplus3a,protein_coding,-1.126195892,4.763345761,144.5229597,1.34E-08,9.22E-08,40.45142688,44.62528251,44.86418171,19.53402779,21.84206562,18.08104311,20.32856052,16.80711519,17.49443768
FBgn0035915,S-Lap1,protein_coding,-1.125988653,12.47096206,91.32597259,2.19E-07,1.00E-06,7202.397108,8023.699556,6980.494216,3837.230834,2912.403266,3425.168382,5968.39567,6744.564208,6000.424598
FBgn0036942,CG7328,protein_coding,-1.125854339,1.177006569,28.76213977,0.00011272,0.000255025,3.252072275,3.24898751,4.198610213,1.463975632,1.998488444,1.411675024,1.858611247,1.382713023,1.172677765
FBgn0050039,CG30039,protein_coding,-1.125339706,8.195940102,226.2089916,7.88E-10,1.04E-08,400.6819011,445.9015832,446.3054936,206.0043357,186.3842809,200.2644732,244.5235422,268.532405,240.3750096
FBgn0043025,Adgf-A2,protein_coding,-1.12521095,8.420429583,174.396739,4.12E-09,3.69E-08,424.1234184,459.2838993,427.2932385,212.5061098,178.0000499,210.4362686,381.3870279,424.2068195,366.3541067
FBgn0033235,CG8728,protein_coding,-1.123393852,7.917911864,246.2791935,4.57E-10,6.97E-09,319.9603897,341.8988587,321.4476295,162.7165857,142.2358543,146.3500901,242.9901879,259.4732507,239.4416539
FBgn0031545,CG3213,protein_coding,-1.123209075,11.49376134,137.6382081,1.81E-08,1.18E-07,3648.438228,3958.987873,3582.836621,1861.050317,1649.372027,1626.61705,2980.166972,3437.877533,3208.996806
FBgn0286507,vrs,protein_coding,-1.121784729,9.843230636,181.1768772,3.24E-09,3.08E-08,1240.188038,1242.676255,1207.760701,598.2421598,518.9677484,578.7674217,879.1928179,990.5708417,1010.656776
FBgn0035097,CG13405,protein_coding,-1.120218191,7.691517678,87.18464952,7.99E-07,3.09E-06,281.5158178,276.269311,283.7786467,145.9526294,141.7850169,99.06864585,211.6493558,222.2115188,198.1107457
FBgn0001147,gsb-n,protein_coding,-1.120122561,2.370761628,80.30748739,4.67E-07,1.93E-06,7.725182838,8.27174658,7.025900154,3.85370056,3.593241849,3.113420258,4.414201712,4.07661943,4.212067074
FBgn0036461,Zip71B,protein_coding,-1.120088384,2.891351025,93.07894021,1.95E-07,9.06E-07,11.43665566,11.04655754,13.52697403,5.518614024,5.605188128,5.433981941,4.530364915,5.054054498,4.212067074
FBgn0034684,CG13501,protein_coding,-1.119528641,6.224690681,121.6882344,4.59E-08,2.58E-07,116.2766957,138.2839333,127.3296266,61.81708869,52.14238032,61.84296885,34.10551639,43.62697986,37.14277329
FBgn0037577,CG7443,protein_coding,-1.119295131,1.13555496,15.4717831,0.001803811,0.003180325,3.530130499,2.49381744,3.758433335,1.047747266,1.137187027,2.417251753,1.742448044,1.787990978,1.747050548
FBgn0038102,CG14383,protein_coding,-1.118257174,6.157228558,180.3561377,3.33E-09,3.15E-08,78.48495616,79.784596,75.89665154,37.64713806,31.0404956,39.27550648,102.0609901,97.91038596,100.5631014
FBgn0053322,CG33322,protein_coding,-1.118205396,7.850651412,198.9939985,1.79E-09,1.95E-08,312.0538645,363.9744116,311.086543,157.1907953,140.2642816,157.3147441,217.7363076,202.6628174,215.0068784
FBgn0043457,CG5180,protein_coding,-1.117713393,4.431274303,152.1072486,9.72E-09,7.13E-08,34.26160902,36.86283667,35.97599477,17.02948125,17.34041994,14.92894683,11.26783069,13.44569215,12.56440463
FBgn0033283,CG11635,protein_coding,-1.117558823,7.620483298,153.8186199,9.06E-09,6.72E-08,240.3148427,216.2596335,227.0974088,118.4097937,101.7614166,94.79494475,235.1607881,276.5902844,260.8849044
FBgn0039809,CG15547,protein_coding,-1.117299997,7.507571516,227.299599,7.64E-10,1.02E-08,276.2568905,288.5452151,262.3454188,133.5447183,117.7358664,130.0288063,151.6626778,142.2048825,135.1451294
FBgn0266696,Svil,protein_coding,-1.117117841,10.60748731,167.9167732,5.23E-09,4.43E-08,1984.005877,2263.824249,2020.530375,1030.158029,932.3049527,927.2577725,1571.200251,1617.702717,1694.51937
FBgn0052639,CG32639,protein_coding,-1.116958667,3.374413834,95.24358989,1.70E-07,8.07E-07,10.13099095,12.10028321,10.22564745,5.267441734,4.447814349,5.259939815,16.61133802,15.11448373,14.57470937
FBgn0036666,TSG101,protein_coding,-1.116317198,8.82603532,156.2605222,8.21E-09,6.23E-08,697.708532,730.0562746,679.7008178,370.837945,316.6292045,284.4428483,326.3024371,345.6067361,332.8968921
FBgn0037846,CG6574,protein_coding,-1.115105216,2.816239188,46.25953943,1.03E-05,2.95E-05,10.8926287,11.73147923,11.91863544,4.944505933,5.27547118,5.743390165,2.997010636,4.148139069,5.336880441
FBgn0032886,CG9328,protein_coding,-1.11490838,4.271228767,97.81762765,1.45E-07,7.02E-07,25.58135663,27.34418137,30.33834476,12.23567869,12.42831029,13.80734201,20.23562995,15.01912422,16.6568107
FBgn0032083,CG9541,protein_coding,-1.114865948,1.719050018,40.73415707,2.00E-05,5.36E-05,4.37639466,5.321314679,4.909665168,2.518899249,2.186898129,2.011153459,3.299034964,2.693906407,2.082101338
FBgn0032123,Oatp30B,protein_coding,-1.114815071,8.252570126,168.5290407,5.11E-09,4.35E-08,401.7095076,456.8778923,445.1711917,214.0849071,182.22581,205.7177932,260.0429461,305.4842186,273.3775124
FBgn0051997,CG31997,protein_coding,-1.113611134,1.720072999,43.67102417,1.39E-05,3.88E-05,5.488627556,3.810974539,5.637650003,2.109847234,2.476241574,2.320561683,2.300031419,2.765426046,2.441084327
FBgn0030518,CG11134,protein_coding,-1.113553444,2.520636122,73.47887979,7.83E-07,3.03E-06,9.103384471,8.482491716,8.414150305,4.657451887,3.754735865,3.577532595,4.692993399,4.005099791,4.642846662
FBgn0003997,hid,protein_coding,-1.113511504,3.396358567,124.2596368,3.40E-08,2.00E-07,16.10319803,17.54453256,17.99646232,7.721753823,7.98722486,8.160641918,5.738462226,6.365247882,6.724947999
FBgn0026576,Pisd,protein_coding,-1.113432809,5.903258304,196.9169748,1.91E-09,2.05E-08,88.15654657,88.6358917,78.11446581,41.0343758,37.5675454,39.21749244,59.35939671,50.5167051,55.88168533
FBgn0038311,CG14864,protein_coding,-1.11338866,6.945176244,198.1408383,1.84E-09,1.99E-08,157.3809549,174.8482143,164.9308899,84.59482719,74.67752443,70.40970906,125.7815162,133.1934079,123.1790297
FBgn0011230,poe,protein_coding,-1.113139781,9.958837268,98.94152929,1.36E-07,6.61E-07,1140.667373,1516.118069,1373.842823,675.0004115,586.4453313,601.7603204,899.8001701,1092.486327,1070.630867
FBgn0027561,CG18659,protein_coding,-1.112419822,7.332622994,253.4359166,3.80E-10,6.14E-09,225.9887994,251.2784503,234.7666444,115.2163175,107.6021169,106.4557672,129.1270164,140.7268099,139.3332642
FBgn0032626,CG12620,protein_coding,-1.112050793,8.286472859,298.3189454,1.32E-10,2.97E-09,310.03492,322.668365,330.5051152,149.1748111,141.9801555,154.5107321,466.3487946,463.8525395,471.4403937
FBgn0051682,Tengl1,protein_coding,-1.111524628,6.607122207,169.4324168,4.94E-09,4.24E-08,127.4232036,128.1681668,126.2799741,60.9487502,51.20706081,64.68565691,100.0397504,112.9295102,105.7324564
FBgn0085454,CG34425,protein_coding,-1.111257499,8.248079514,195.6353474,1.99E-09,2.12E-08,375.1247235,411.8838058,358.8457341,193.8117151,170.8202951,165.6687661,340.2420215,353.9745339,365.9951237
FBgn0087011,CG41520,protein_coding,-1.110489411,6.22981308,201.4815523,1.65E-09,1.84E-08,108.1283808,114.8736611,118.3906501,56.58552871,54.31582062,47.08806415,61.2412406,57.2157113,57.31761729
FBgn0039659,CG14506,protein_coding,-1.110013511,4.672046028,228.5547581,7.38E-10,9.95E-09,39.95575787,42.6934521,37.68591263,18.27098999,18.25555269,19.24132395,17.79620269,17.71303062,17.47050548
FBgn0039070,CG17083,protein_coding,-1.10899195,9.475326365,222.0123761,8.89E-10,1.14E-08,849.987723,876.2607126,810.8396674,417.0608226,366.1002047,393.0838111,893.0627043,916.3096164,883.6725264
FBgn0033815,CG4676,protein_coding,-1.107028626,3.749387038,56.78826503,3.74E-06,1.20E-05,19.58497058,15.03315302,18.50435872,7.95857341,6.675085982,10.11378133,14.17191076,15.56744145,13.449896
FBgn0039511,CG3330,protein_coding,-1.106585416,9.815354468,193.647612,2.12E-09,2.22E-08,1061.033915,1127.872843,1116.28856,525.8686586,482.8267335,526.2453756,1012.037057,1165.770118,1091.045033
FBgn0051851,Naa20B,protein_coding,-1.106474514,4.397402433,132.6720608,2.27E-08,1.43E-07,23.187638,23.07659237,25.53025887,11.28122399,9.830948206,12.27963891,30.24889805,26.96290395,27.54596138
