"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1627427_s_at",1.43945658871625,8.85964251134896,14.3373144773793,6.38513615639031e-08,5.1362945855649e-07,8.70628831600628
"1627428_at",0.205666702728112,4.32149071494422,2.92043228394805,0.0155260332133362,0.0293033751133407,-4.49040522217166
"1627429_at",0.186868141041864,5.63557043643489,2.58861747060369,0.0273264768168829,0.0483649036826266,-5.05724267130486
"1627430_at",0.273381303084552,5.14131772082204,3.78919087342747,0.00364664969038371,0.0079201587132881,-3.00071392167789
"1627431_at",-1.54917128539764,7.6337401892557,-17.795203505794,8.18084249996956e-09,1.28347125049191e-07,10.8775560057557
"1627432_at",-0.320324183437079,6.91369273693653,-4.74496293262754,0.000820241869135121,0.00201912247095062,-1.43203215643487
"1627433_at",-0.0506686449118749,9.91367108484689,-0.73898353818996,0.477161280571689,0.556982051576413,-7.57496859383355
"1627434_at",0.43555655303596,8.24677926767204,4.55541511383368,0.0010916373045231,0.00262713780258054,-1.73444109641637
"1627435_at",0.805059942854415,6.82291184891292,8.23375774058524,1.00699396765448e-05,3.57522474241059e-05,3.27879509957029
"1627436_s_at",-1.53329475199609,5.66303448172557,-14.197967191291,7.00122766763215e-08,5.52471838248375e-07,8.60829078523689
"1627437_at",0.269702697246984,10.7485875451449,3.2756872081237,0.00851838868129983,0.0171344196866901,-3.87852455368488
"1627438_at",0.0849007456686355,5.36348023298774,1.22071354507091,0.250617441582838,0.326462420295412,-7.10418424045496
"1627439_at",1.71672686546588,10.0535746090578,19.0628312859433,4.22784052488856e-09,8.92978490177326e-08,11.5676589646293
"1627440_at",0.0436080914872186,5.67640361379495,0.486406655682243,0.637321580845725,0.705685826138594,-7.73868786196356
"1627441_at",-0.114052245683723,3.55490735258025,-1.78515644167412,0.105013981590572,0.155855822237972,-6.34915950653343
"1627442_at",0.280343391393851,4.78276401706489,3.18003536750093,0.0100043977234804,0.0197998481260861,-4.04328668204906
"1627443_at",-2.14787072522317,6.92819846680142,-16.9776254709916,1.28270482694891e-08,1.68818207502332e-07,10.405045103095
"1627444_at",1.15314519553437,11.3239443107736,14.3117379732628,6.49360616331758e-08,5.19707871652005e-07,8.68837047350426
"1627445_s_at",0.136678229753136,4.56240820589649,2.11913088437548,0.0605305909858189,0.0970373676504178,-5.83306209206314
"1627446_at",0.624073620050092,4.03332551142358,7.7002780070315,1.79541535274112e-05,6.03738675747865e-05,2.65656529252812
"1627447_at",1.84314354756075,8.9394779570849,14.8694238298157,4.52506188495357e-08,3.99995209158769e-07,9.07219315080974
"1627448_at",-1.03649545324563,10.5416496845214,-14.6594883909252,5.17640650779624e-08,4.4131019404298e-07,8.92937588233284
"1627449_at",-0.529365723776801,9.84825266539917,-8.23551022374479,1.00513073728064e-05,3.57075804434769e-05,3.28078827649182
"1627450_at",0.0745442035955586,6.03937548249768,0.918766845093476,0.380171376131123,0.46188909035432,-7.4218670570745
"1627451_at",0.416593761678554,6.45594575060363,5.42554090062464,0.000306679021404367,0.000817235772448758,-0.386221886164883
"1627452_a_at",-0.446019627596018,9.21362458673827,-4.5687032305652,0.00106980169069527,0.00257818942549044,-1.71308893817104
"1627453_s_at",-0.77303194837412,10.5579342967341,-10.3884685207598,1.26937269555049e-06,5.76771789165018e-06,5.5069717651893
"1627454_a_at",-1.11481057180268,6.21027546585159,-13.0154622499064,1.58425555106434e-07,1.03521649229414e-06,7.73757546407646
"1627455_at",-1.40707556085864,7.8187306657804,-12.2853712574621,2.71385585815403e-07,1.58548077138518e-06,7.16200253877953
"1627456_s_at",-1.27111901422995,6.09740046263981,-13.8038299868007,9.12637228950807e-08,6.73007811792828e-07,8.32601416442196
"1627457_at",1.10271369103976,9.3782607388923,12.9021042913618,1.71924518840574e-07,1.10339095193585e-06,7.65021302213855
"1627458_at",-0.0946639778082528,10.4788578653773,-1.39060763892037,0.194967594524946,0.264043579493838,-6.89634843595826
"1627459_at",-0.901309341455268,7.89035422190311,-9.52314561877415,2.78385539907783e-06,1.13853317918263e-05,4.66248776438708
"1627460_at",0.400282627273874,9.35290752515208,3.56954028670066,0.00522433754158834,0.0110074091259791,-3.37427390782359
"1627461_at",-1.55177876613699,9.89004685322196,-19.0453872559119,4.26519855888114e-09,8.92978490177326e-08,11.5584903669606
"1627462_a_at",1.04259547266202,9.54942553550308,13.569434503131,1.0719907183942e-07,7.62340266229149e-07,8.1544626475013
"1627463_at",0.940863375083115,5.85017999206744,8.91217222342857,5.02551367529427e-06,1.92488955485402e-05,4.02684777184054
