id,gene,logFC,logCPM,F,PValue,FDR,13__13_S13,14__14_S14,15__15_S15,Wyr_34_S2,Wyr_53_S5
ENSG00000176681,LRRC37A,-3.263115236,6.161738577,60.79675021,0.000179344,0.008096775,6.658966353,6.491628442,7.164079103,3.049330689,3.930657523
ENSG00000163743,RCHY1,-3.261791871,4.084273195,44.17690671,0.000447203,0.010450273,4.837028837,4.697896742,4.614901547,0.681448894,2.067772016
ENSG00000166896,ATP23,-3.258597763,3.959191534,113.6376812,2.53E-05,0.006744288,4.736489618,4.43586303,4.593527613,1.417744047,1.420369202
ENSG00000165501,LRR1,-3.257724344,4.727206268,82.2671089,6.80E-05,0.006747405,5.565714911,5.274510761,5.227885011,1.796023522,2.443800827
ENSG00000266733,TBC1D29P,-3.25609394,4.078249658,89.16711499,5.29E-05,0.006747405,4.850836266,4.578254639,4.697364765,1.796023522,1.214043969
ENSG00000180116,C12orf40,-3.25440393,3.329992372,92.48951639,4.73E-05,0.006747405,4.173578585,3.880533145,3.803548749,0.681448894,0.973207185
ENSG00000118557,PMFBP1,-3.254326113,5.212218477,85.10933772,6.26E-05,0.006747405,6.013201412,5.59174323,5.911154278,2.291755868,2.905270896
ENSG00000137509,PRCP,-3.251465386,5.210195008,17.541051,0.005112965,0.03100631,6.160908069,5.768516837,5.54425603,0.833284406,3.407685412
ENSG00000137876,RSL24D1,-3.251406831,4.903772444,14.29090928,0.008298606,0.040993556,5.517475215,5.548104733,5.555353815,0.097324006,3.171115841
ENSG00000173838,MARCHF10,-3.24766851,6.191269906,30.20741651,0.001272789,0.015244492,6.975925108,6.654818201,6.839201977,2.393001993,4.247486362
ENSG00000188343,CIBAR1,-3.245950709,5.656478905,106.0658741,3.12E-05,0.006744288,6.452608646,6.121015266,6.289003004,2.814010155,3.294244215
ENSG00000166262,FAM227B,-3.245076667,3.637017556,40.58070768,0.000567354,0.011138537,4.39076841,4.159601662,4.248532394,0.212607971,1.68326748
ENSG00000169193,CCDC126,-3.242925356,4.637314461,38.96885252,0.000635079,0.011452101,5.415869288,5.304326234,5.078190718,1.154910806,2.642294847
ENSG00000197651,CCER1,-3.242343902,5.322736587,103.7177919,3.34E-05,0.006747405,6.151641733,5.763755484,5.936841059,2.936463056,2.535406577
ENSG00000178053,MLF1,-3.2355105,7.120394938,13.19993763,0.009944904,0.045692998,7.986406605,7.622307387,7.635326303,2.210867536,5.379992884
ENSG00000107105,ELAVL2,-3.230466859,5.634800147,31.63552628,0.001124036,0.014437052,6.199189546,6.267796126,6.342835285,1.902883447,3.702654114
ENSG00000165113,GKAP1,-3.22701012,7.42885901,163.6443383,8.20E-06,0.006744288,8.270742738,7.901254126,8.000654297,4.884977592,4.807360471
ENSG00000163002,NUP35,-3.22355528,4.244646359,70.58389558,0.000112079,0.00719746,5.063404109,4.831308922,4.717264568,1.265852715,2.067772016
ENSG00000138069,RAB1A,-3.223498565,5.838674265,22.81575901,0.002655986,0.021485301,6.50302847,6.422318759,6.497558464,1.758569182,3.996614379
ENSG00000142856,ITGB3BP,-3.223195769,3.926708055,89.02731823,5.31E-05,0.006747405,4.670546772,4.47134054,4.527437517,1.096067404,1.68326748
ENSG00000137563,GGH,-3.221728182,4.5365995,79.97334498,7.37E-05,0.006814893,5.33303609,4.974179867,5.18208092,1.639992762,2.294467033
ENSG00000167195,GOLGA6C,-3.217116748,3.173519518,59.60084869,0.000186847,0.008237127,3.926515603,3.545355049,3.902465987,0.212607971,1.098645274
ENSG00000198948,MFAP3L,-3.216997372,5.859083936,41.86499167,0.000520051,0.010754628,6.751424625,6.310864717,6.382320528,2.441079506,3.834742959
ENSG00000261239,ANKRD26P1,-3.215343732,6.737510834,21.36763532,0.003137659,0.023705033,7.669416742,7.105102309,7.288174698,2.639561557,4.89643934
ENSG00000132972,RNF17,-3.214630479,6.149988391,14.09579119,0.008565077,0.041685688,7.101546726,6.465476224,6.718512521,1.465017313,4.41363103
ENSG00000151575,TEX9,-3.204534035,4.325246152,91.6049456,4.87E-05,0.006747405,5.181019521,4.831308922,4.831222104,1.598197947,2.005059435
ENSG00000104722,NEFM,-3.204393427,4.142813716,81.02486148,7.06E-05,0.006747405,5.071288505,4.387160383,4.784828663,1.598197947,1.68326748
ENSG00000215217,C5orf49,-3.196296567,3.849473497,37.43769167,0.000709621,0.011917378,4.660128765,4.349523159,4.410078853,1.936814066,0.421185696
ENSG00000230006,ANKRD36BP2,-3.195367032,6.104589532,24.69862482,0.002165239,0.019420012,6.811497394,6.691633273,6.711088665,2.154307227,4.260968521
ENSG00000152763,DNAI4,-3.195181349,5.409111462,53.5785867,0.000258327,0.008938513,6.224157603,6.067927384,5.805898858,3.330293381,2.213572745
ENSG00000203711,C6orf99,-3.193939705,4.353663723,18.10226855,0.004736207,0.029645342,5.220551527,4.936596972,4.761060216,0.097324006,2.621541362
ENSG00000112304,ACOT13,-3.184636489,5.354878658,58.32152732,0.000202302,0.00849928,6.127266966,5.511650045,6.226156172,2.393001993,3.171115841
ENSG00000214929,SPATA31D1,-3.176485308,4.935472486,20.73839621,0.003382922,0.024703845,5.792500786,5.281189876,5.582730441,0.903601908,3.156762975
ENSG00000224189,HAGLR,-3.172746717,6.121199657,46.3383578,0.000390784,0.009813333,7.22948472,6.494505195,6.385433152,3.049330689,3.996614379
ENSG00000128699,ORMDL1,-3.171686188,4.692090041,16.7788978,0.005690578,0.03276659,5.342840087,5.426847659,5.189223052,0.31935751,2.988670511
ENSG00000178852,EFCAB13,-3.170877917,5.662791787,29.33648044,0.001376413,0.015756491,6.46163527,5.986487621,6.393185457,2.00237121,3.779607374
ENSG00000198727,MT-CYB,-3.166694381,10.02932042,16.96673915,0.005540536,0.03230314,10.58358181,10.37996712,10.96338815,5.70219164,8.272972842
ENSG00000117650,NEK2,-3.163662107,5.91192433,25.06722014,0.00208349,0.019069503,6.918079445,6.363739926,6.260466974,2.154307227,4.059687203
ENSG00000188933,USP32P1,-3.163026681,4.343447009,16.03017637,0.006344838,0.03497253,4.869042986,4.107940242,5.577296518,0.418749591,2.579116699
ENSG00000166170,BAG5,-3.15947766,7.461792568,98.4557554,4.32E-05,0.006747405,8.309588919,7.791501384,8.135248717,4.623698385,5.202718979
ENSG00000198763,MT-ND2,-3.159066164,9.153283909,12.79126626,0.010672288,0.047440223,9.968590304,9.556209204,9.804453951,4.342869661,7.473399945
ENSG00000133103,COG6,-3.158657158,5.04781912,14.76923663,0.0076901,0.039412205,5.686129025,5.867259622,5.452259588,0.511733341,3.370853971
ENSG00000151689,INPP1,-3.148402096,5.655658247,85.43607082,6.23E-05,0.006747405,6.57965254,6.040632437,6.183876184,3.380470004,2.905270896
ENSG00000188163,FAM166A,-3.147600288,4.417093173,101.6761192,3.55E-05,0.006747405,5.227624217,4.822177986,5.058825206,1.936814066,1.972650334
ENSG00000280081,LINC01667,-3.14275897,3.062180249,53.72639067,0.000256292,0.008938513,3.760890433,3.12291008,4.027275027,0.511733341,0.835815006
ENSG00000113593,PPWD1,-3.141130745,4.774939556,18.50138083,0.004490287,0.028877465,5.479466044,5.264433751,5.458184466,0.599085301,3.067511282
ENSG00000068697,LAPTM4A,-3.140216515,7.27999118,27.03593655,0.001709299,0.017366522,8.029537212,7.815856113,7.880050986,3.475873053,5.452290793
ENSG00000036672,USP2,-3.139242964,6.61118379,85.0173039,6.69E-05,0.006747405,7.445829461,7.146841746,7.109596339,3.699878585,4.437575037
ENSG00000159648,TEPP,-3.126986079,3.619338336,72.28079171,9.99E-05,0.00712546,4.590513739,3.880533145,4.171288046,1.154910806,1.268456853
ENSG00000117481,NSUN4,-3.124109041,6.600537334,121.8365193,2.04E-05,0.006744288,7.475840378,6.978287777,7.193678552,4.117332372,4.120117679
ENSG00000133773,CCDC59,-3.122855391,4.231110253,43.050723,0.000480885,0.010485494,4.855409532,4.826750678,4.889385776,0.970650804,2.320454284
ENSG00000160345,C9orf116,-3.107113385,3.271282057,89.67867355,5.20E-05,0.006747405,4.035315299,3.712808572,3.911131035,0.759363207,1.03728911
ENSG00000119048,UBE2B,-3.106687745,4.645950489,57.11748629,0.000214875,0.008583849,5.289764944,5.261059045,5.265537873,1.598197947,2.642294847
ENSG00000156463,SH3RF2,-3.104396528,7.26961863,78.52652293,8.47E-05,0.006926818,8.153087007,7.57212751,7.91169992,4.398717866,5.116351015
ENSG00000160396,HIPK4,-3.098564337,4.001779709,82.33315273,6.73E-05,0.006747405,4.741439462,4.599787587,4.527437517,1.265852715,1.870811473
ENSG00000143194,MAEL,-3.092619589,6.630600375,26.85522424,0.001739757,0.017399081,7.472867224,7.156863649,7.118041427,2.936463056,4.834666354
ENSG00000240747,KRBOX1,-3.087947006,4.362400885,73.21955716,9.71E-05,0.00712546,4.956781705,4.78506513,5.189223052,1.598197947,2.241044589
ENSG00000170160,CCDC144A,-3.086106022,7.093509301,71.99371624,0.000109434,0.007184749,7.767308216,7.173114426,8.080605287,4.464165277,4.802758819
ENSG00000153060,TEKT5,-3.081222937,4.718744538,86.34702003,5.83E-05,0.006747405,5.625840116,5.054349625,5.292317427,2.34326691,2.268003074
ENSG00000135436,FAM186B,-3.077990246,5.388416257,18.57174065,0.004448692,0.028777102,6.319920786,5.773262528,5.889393642,1.368869132,3.702654114
ENSG00000142698,C1orf94,-3.077917804,5.218923981,52.67737093,0.00027121,0.008970474,6.136690675,5.831302893,5.493231667,2.26529382,3.185327321
ENSG00000154227,CERS3,-3.077368142,4.831318081,33.35240681,0.000974054,0.013629095,5.882631673,5.174019033,5.192780903,1.598197947,2.939211442
ENSG00000134709,HOOK1,-3.071599719,6.418920096,92.06111536,4.99E-05,0.006747405,7.212651966,6.947126905,6.95895159,4.271537592,3.631779083
ENSG00000121931,LRIF1,-3.067067188,4.746271094,14.22673976,0.008385019,0.041184676,5.371858559,5.559138727,5.149496417,0.31935751,3.156762975
ENSG00000132122,SPATA6,-3.065096261,6.763395721,106.43998,3.12E-05,0.006744288,7.627920468,7.069854849,7.415437136,4.458336691,4.19928118
ENSG00000186075,ZPBP2,-3.060171803,5.956125627,105.680305,3.16E-05,0.006744288,6.8126737,6.393326637,6.503300562,3.669929701,3.395512443
ENSG00000128789,PSMG2,-3.056468817,5.642539768,37.9834802,0.000681791,0.011705237,6.561574516,6.113549841,6.072415238,2.393001993,3.760750441
ENSG00000184924,PTRHD1,-3.053731431,3.915796285,34.07865006,0.000918543,0.0133093,4.846248457,4.237221553,4.45817386,0.681448894,2.098134802
ENSG00000212907,MT-ND4L,-3.053477776,7.44964946,25.59224414,0.001973925,0.018544846,8.124953928,7.748166868,8.297707179,3.776829823,5.687629746
ENSG00000203778,FAM229B,-3.051777766,6.259743229,53.08914532,0.000265221,0.008938513,7.135785833,6.647082571,6.826661644,3.224380294,4.280958427
ENSG00000121644,DESI2,-3.0491923,7.211412046,125.1086281,1.88E-05,0.006744288,8.01376969,7.733021931,7.743595115,4.570656234,4.988463943
ENSG00000141030,COPS3,-3.045962666,5.667473351,17.71653704,0.004991039,0.030657174,6.338006851,6.22686599,6.305528969,1.555156123,4.028495447
ENSG00000138678,GPAT3,-3.045744256,4.018567449,63.39278861,0.000154378,0.007719684,4.855409532,4.51732626,4.516122044,1.211447914,2.005059435
ENSG00000114686,MRPL3,-3.044343607,5.225730693,16.79417628,0.005678175,0.032739993,6.085055375,5.66762283,5.758670303,1.096067404,3.600304741
ENSG00000181781,ODF3L2,-3.042716637,3.284566664,65.18318715,0.000135988,0.007589884,4.019101703,3.641926405,4.011244598,1.265852715,0.601565867
ENSG00000109832,DDX25,-3.033621365,5.971131916,27.51674642,0.001631611,0.01701913,6.752650924,6.501672081,6.513294567,2.393001993,4.220138076
ENSG00000095209,TMEM38B,-3.033590691,4.886881369,15.9853312,0.006387108,0.035164627,5.63650777,5.441828968,5.437340058,0.681448894,3.294244215
ENSG00000134480,CCNH,-3.026235098,5.682563623,29.62877244,0.001340437,0.015635041,6.412827184,6.250882796,6.24341357,2.182864542,3.922196788
ENSG00000179299,NSUN7,-3.025919453,5.397469801,56.20720229,0.00022507,0.008645679,6.3265238,5.984442703,5.672106833,2.554698796,3.370853971
ENSG00000018236,CNTN1,-3.025050743,5.208027195,13.6266004,0.009253756,0.043771282,5.628514434,6.322243745,5.360336398,0.970650804,3.621363745
ENSG00000274226,TBC1D3H,-3.018828025,2.712263124,37.36413955,0.000713486,0.011917378,3.808836695,2.652295453,3.282297314,0.212607971,0.683947989
ENSG00000184361,SPATA32,-3.0155403,3.902633743,36.81155967,0.000743421,0.012050154,4.660128765,4.069872734,4.741759429,2.065078423,0.835815006
ENSG00000065615,CYB5R4,-3.009481881,5.646371652,101.9019565,3.53E-05,0.006747405,6.514640192,6.05239356,6.19456291,3.330293381,3.22714063
ENSG00000187166,H1-7,-3.002399862,5.69203519,36.76016174,0.000746289,0.012061779,6.464631638,5.963832501,6.453748409,3.858760611,2.490330658
ENSG00000176714,CCDC121,-3.000658182,4.349344081,82.20136409,6.76E-05,0.006747405,5.13662119,4.737289824,4.999118369,1.796023522,2.213572745
ENSG00000110700,RPS13,-2.99517734,5.816634132,24.04293706,0.002321416,0.020164081,6.414377697,6.341544244,6.545652922,2.154307227,4.134837908
ENSG00000143443,C1orf56,-2.994066904,5.550161414,22.68679634,0.00269475,0.021631257,6.383046325,6.133987519,5.959992144,1.868135557,3.879132436
ENSG00000164124,TMEM144,-2.993735255,5.169675836,31.38296508,0.001148609,0.014574174,6.047578774,5.491632256,5.773001914,1.868135557,3.395512443
ENSG00000205838,TTC23L,-2.989951018,4.869465287,25.82197153,0.00192837,0.018320064,5.809098305,5.23032611,5.357169094,1.417744047,3.156762975
ENSG00000123094,RASSF8,-2.989348677,6.495089461,44.49767973,0.000438181,0.010398303,7.246993763,6.948176517,7.133859627,3.355599823,4.64203222
ENSG00000132952,USPL1,-2.989078207,5.661812369,14.36381113,0.008201856,0.040803141,6.283053908,6.452220163,6.083956915,1.368869132,4.112700855
ENSG00000117475,BLZF1,-2.988261026,5.346996848,26.912709,0.001729991,0.017388383,6.061499461,6.01281111,5.810537779,1.832530051,3.642119767
ENSG00000178997,EXD1,-2.984943622,4.733448273,62.52804108,0.000161297,0.007862835,5.778120763,4.970052012,5.17849655,2.393001993,2.419960781
ENSG00000155026,RSPH10B,-2.983087914,4.503001648,98.29058527,3.94E-05,0.006747405,5.255573261,5.126594005,4.962071003,2.26529382,2.098134802
ENSG00000179021,C3orf38,-2.982925006,4.919029849,14.00912766,0.008687058,0.04199906,5.660225442,5.520144795,5.419230541,0.599085301,3.395512443
ENSG00000168246,UBTD2,-2.972921212,5.600003092,28.76953911,0.0014499,0.016123314,6.446559367,6.225135108,5.936841059,2.210867536,3.870363132
ENSG00000188523,CFAP77,-2.971463975,3.84029442,81.45029449,6.95E-05,0.006747405,4.633749782,4.216463256,4.481633175,1.368869132,1.722777448
ENSG00000142530,FAM71E1,-2.964386017,4.571160393,62.99216656,0.000155541,0.007719684,5.409663645,4.945033744,5.167689699,1.868135557,2.579116699
ENSG00000183508,TENT5C,-2.960284721,6.890126368,20.1344651,0.003642645,0.025706965,7.763055097,7.218188431,7.491073759,3.110071333,5.264262588
ENSG00000170703,TTLL6,-2.957630282,5.390617228,16.44425224,0.005971435,0.033699391,6.18290742,5.768516837,6.039203298,1.368869132,3.834742959
ENSG00000182359,KBTBD3,-2.950050861,2.597979561,78.20269495,7.85E-05,0.006926818,3.332672193,2.998734211,3.255329362,0.31935751,0.514193064
ENSG00000133704,IPO8,-2.946164626,6.055146493,25.30026457,0.002033894,0.01880234,6.887146709,6.419294249,6.669560211,2.554698796,4.383131133
ENSG00000176160,HSF5,-2.94379523,7.095629917,74.26293288,9.99E-05,0.00712546,8.012234616,7.610422432,7.455233039,4.404791845,5.071147389
ENSG00000141255,SPATA22,-2.941896946,6.819506012,75.97650963,9.34E-05,0.007077548,7.625245048,7.174011902,7.472167169,4.1024607,4.816519977
ENSG00000226763,SRRM5,-2.941834077,4.656445156,65.41429409,0.000137922,0.007589884,5.491268189,4.974179867,5.29893536,2.034065489,2.642294847
ENSG00000087095,NLK,-2.939802241,4.789275176,15.19784192,0.007193928,0.037875337,5.537534341,5.261059045,5.397811395,0.681448894,3.281070871
ENSG00000089505,CMTM1,-2.939291543,3.691818957,74.51347054,9.07E-05,0.007077548,4.34597314,4.223415928,4.334789551,1.096067404,1.722777448
ENSG00000111837,MAK,-2.938527792,4.833109467,93.00584776,4.65E-05,0.006747405,5.631183803,5.371589066,5.318608939,2.417241012,2.662754018
ENSG00000075239,ACAT1,-2.93851505,5.793624718,35.31327823,0.000833365,0.01260123,6.712882935,6.335139391,6.114290791,2.660019585,4.012642976
ENSG00000270806,C17orf50,-2.937438786,4.626048367,55.54830748,0.000232851,0.00872083,5.464576281,4.974179867,5.238251815,2.700085375,1.870811473
ENSG00000077327,SPAG6,-2.937423059,6.844113522,21.22420256,0.003191449,0.02384542,7.74591612,7.532788305,7.004200306,3.224380294,5.206207822
ENSG00000273111,LYPD4,-2.934741987,6.377480127,13.76180297,0.009048029,0.043040173,7.359927668,6.76494414,6.76943661,2.182864542,4.861465003
ENSG00000114902,SPCS1,-2.934225785,5.087106076,32.26163302,0.001066032,0.014178641,5.770876642,5.542555927,5.777747653,1.832530051,3.370853971
ENSG00000119685,TTLL5,-2.927108848,7.436091947,38.60607959,0.000651772,0.011534201,8.236530067,7.791501384,8.091128984,4.271537592,5.664989577
ENSG00000116191,RALGPS2,-2.925401787,7.369763572,125.6759529,1.85E-05,0.006744288,8.208205988,7.93341059,7.780121045,5.160974014,4.963942804
ENSG00000153015,CWC27,-2.924175032,4.405647476,18.37185837,0.00456821,0.02904816,5.16637137,4.853886582,5.015283351,0.599085301,2.870512594
ENSG00000120686,UFM1,-2.918547128,4.307447319,17.37118406,0.005234756,0.031388015,4.823087986,5.002748805,4.924047157,0.418749591,2.798378137
ENSG00000162994,CLHC1,-2.910700322,4.217277862,54.75300893,0.00024272,0.008858506,5.110076822,4.51732626,4.794227471,1.555156123,2.294467033
ENSG00000082996,RNF13,-2.904857349,4.836484051,19.80759619,0.003794238,0.026400019,5.234662403,5.550871153,5.535876306,1.154910806,3.281070871
ENSG00000198886,MT-ND4,-2.903848727,10.76713243,118.1583572,2.24E-05,0.006744288,11.35148215,11.17344882,11.58781576,8.365891752,8.581445634
ENSG00000143228,NUF2,-2.903220099,4.82340148,62.97321026,0.000155263,0.007719684,5.67323537,5.23032611,5.363496764,2.182864542,2.870512594
ENSG00000135336,ORC3,-2.89913858,4.885386604,14.55684488,0.007952764,0.040109487,5.716611617,5.536985697,5.185656406,0.833284406,3.407685412
ENSG00000168300,PCMTD1,-2.897833657,5.381752031,13.18975758,0.009962215,0.045696365,5.963230285,6.014816239,6.001156204,1.096067404,3.930657523
ENSG00000170954,ZNF415,-2.896951816,4.851018946,24.60524768,0.002186617,0.01954737,5.574062849,5.264433751,5.527447625,1.417744047,3.240813365
ENSG00000159593,NAE1,-2.893652941,4.848152751,17.86935916,0.004887965,0.030286466,5.387731243,5.423832638,5.558114974,1.034721517,3.333057548
ENSG00000114547,ROPN1B,-2.893454219,6.6988645,85.69928743,6.26E-05,0.006747405,7.57066756,7.107922823,7.213079431,4.146623567,4.662495089
ENSG00000136560,TANK,-2.892274966,4.077114347,15.85995661,0.006507272,0.035512442,4.670546772,4.636713799,4.746608887,0.097324006,2.621541362
ENSG00000163655,GMPS,-2.887794213,7.829832753,85.46609147,6.59E-05,0.006747405,8.657039324,8.480786356,8.14170581,5.234432447,5.823313038
ENSG00000126814,TRMT5,-2.887008997,4.501063158,18.76306095,0.004338126,0.028356243,5.098549433,5.115424773,5.116158926,0.759363207,2.988670511
ENSG00000143183,TMCO1,-2.884187251,5.331184584,13.74152054,0.009078504,0.04316073,6.092822644,5.887098289,5.831230293,1.154910806,3.879132436
ENSG00000251273,LINC02228,-2.88355513,3.306995903,43.2409671,0.000474966,0.010477556,4.238039128,3.453726501,3.936818226,0.681448894,1.46764857
ENSG00000250120,PCDHA10,-2.881656575,4.36572246,44.28317928,0.000444187,0.010444751,5.346093336,4.636713799,4.844854123,2.510318971,1.642644943
ENSG00000161973,CCDC42,-2.88164704,4.961622836,24.9575142,0.00210739,0.019126148,5.875894954,5.522965299,5.245121863,1.639992762,3.333057548
ENSG00000117707,PROX1,-2.877997149,4.099814148,83.38904786,6.47E-05,0.006747405,4.91357923,4.447786067,4.722196924,1.868135557,1.90556266
ENSG00000163029,SMC6,-2.87625289,6.858815969,30.31620546,0.001260576,0.015171092,7.704059053,7.347918682,7.325116352,3.586886474,5.192201542
