,id_string,label,TPM,biotype,logFPKM,layer,is_conserved,is_core,is_ortho_metric_nodes
ENSMUSG00000003360,10090.ENSMUSP00000003450,Ddx23,32.51427733333333,protein_coding,4.36111209736187,MM,True,False,True
ENSMUSG00000029131,10090.ENSMUSP00000008733,Dnajb6,730.6664633333335,protein_coding,8.783214516173409,MM,True,False,True
ENSMUSG00000030051,10090.ENSMUSP00000032130,Aplf,5.1393606666666685,protein_coding,2.0327363355697288,MM,True,False,True
ENSMUSG00000055523,10090.ENSMUSP00000068253,Gucy2g,1.2145093333333332,protein_coding,0.7912345156629761,MM,True,False,False
ENSMUSG00000025280,10090.ENSMUSP00000026322,Polr3a,4.798697,protein_coding,1.9584425618219719,MM,True,False,True
ENSMUSG00000058355,10090.ENSMUSP00000079379,Abce1,33.62975466666666,protein_coding,4.408349760720374,MM,True,False,True
ENSMUSG00000027122,10090.ENSMUSP00000028536,Arl14ep,77.98451266666667,protein_coding,5.5823803721013086,MM,True,False,True
ENSMUSG00000008855,10090.ENSMUSP00000102770,Hdac5,5.761681666666667,protein_coding,2.1579057270223174,MM,True,False,True
ENSMUSG00000023170,10090.ENSMUSP00000054072,Gps2,152.478424,protein_coding,6.534548521149926,MM,True,False,False
ENSMUSG00000079317,10090.ENSMUSP00000112195,Trappc2,1.169853,protein_coding,0.7693164357801963,MM,True,False,False
ENSMUSG00000028779,10090.ENSMUSP00000112638,Pef1,31.568420000000003,protein_coding,4.320628434910526,MM,True,False,False
ENSMUSG00000028010,10090.ENSMUSP00000029643,Gar1,65.43341966666667,protein_coding,5.335878364613966,MM,True,True,True
ENSMUSG00000042851,10090.ENSMUSP00000105949,Zc3h6,13.797854666666666,protein_coding,3.2171699045674225,MM,True,False,False
ENSMUSG00000029464,10090.ENSMUSP00000031420,Gpn3,24.957439333333333,protein_coding,4.001333725948334,MM,True,False,True
ENSMUSG00000078193,10090.ENSMUSP00000099843,Gm2000,121.06615666666666,protein_coding,6.205192787410156,MM,True,False,True
ENSMUSG00000014529,10090.ENSMUSP00000014673,Tmbim7,384.3032126666667,protein_coding,7.859130410678151,MM,True,False,True
ENSMUSG00000036840,10090.ENSMUSP00000044123,Siah1a,31.969283,protein_coding,4.3387889529035,MM,True,False,True
ENSMUSG00000038722,10090.ENSMUSP00000125590,Bud31,301.481191,protein_coding,7.510807261567267,MM,True,False,True
ENSMUSG00000025451,10090.ENSMUSP00000026520,Paip1,126.09331533333336,protein_coding,6.2644586895098735,MM,True,True,True
ENSMUSG00000002900,10090.ENSMUSP00000002979,Lamb1,2.6862403333333336,protein_coding,1.3872634532555357,MM,True,False,True
ENSMUSG00000001569,10090.ENSMUSP00000001611,Nom1,8.763406333333332,protein_coding,2.6487884601067213,MM,True,False,True
ENSMUSG00000004865,10090.ENSMUSP00000116259,Srpk1,216.04972866666668,protein_coding,7.033008881288604,MM,True,False,True
ENSMUSG00000038615,10090.ENSMUSP00000103286,Nfe2l1,22.962824666666666,protein_coding,3.8884050788855444,MM,True,False,False
ENSMUSG00000030079,10090.ENSMUSP00000032165,Ruvbl1,78.794764,protein_coding,5.596701838146089,MM,True,False,True
ENSMUSG00000023104,10090.ENSMUSP00000023867,Rfc2,74.09991699999998,protein_coding,5.510315725618065,MM,True,False,True
ENSMUSG00000034994,10090.ENSMUSP00000046101,Eef2,744.6956993333333,protein_coding,8.80964705298368,MM,True,False,True
ENSMUSG00000053624,10090.ENSMUSP00000067598,Gykl1,357.78182966666674,protein_coding,7.756540918128093,MM,True,False,False
ENSMUSG00000073468,10090.ENSMUSP00000117294,Sft2d1,8.992284,protein_coding,2.679829569402151,MM,True,False,False
ENSMUSG00000020372,10090.ENSMUSP00000020640,Rack1,233.45003766666667,protein_coding,7.143623508788078,MM,True,False,True
ENSMUSG00000030105,10090.ENSMUSP00000032196,Arl8b,74.026052,protein_coding,5.50891477237439,MM,True,False,False
ENSMUSG00000022092,10090.ENSMUSP00000077532,Ppp3cc,206.61178066666665,protein_coding,6.969126036567374,MM,True,False,True
ENSMUSG00000044465,10090.ENSMUSP00000112711,Fam160a2,15.157435000000001,protein_coding,3.33827241152018,MM,True,False,True
ENSMUSG00000028098,10090.ENSMUSP00000029740,Rnf115,21.358283333333333,protein_coding,3.790948229091012,MM,True,False,True
ENSMUSG00000024271,10090.ENSMUSP00000025120,Elp2,30.35297733333333,protein_coding,4.267724249971931,MM,True,False,True
ENSMUSG00000032540,10090.ENSMUSP00000122274,Abhd5,67.07428966666667,protein_coding,5.369455874533523,MM,True,True,True
ENSMUSG00000038429,10090.ENSMUSP00000041299,Usp5,26.49640166666667,protein_coding,4.0819345482960765,MM,True,True,True
ENSMUSG00000038708,10090.ENSMUSP00000081880,Golga4,270.5381673333333,protein_coding,7.355312066040178,MM,True,True,True
ENSMUSG00000032217,10090.ENSMUSP00000034739,Rnf111,7.983298666666666,protein_coding,2.5366664126457197,MM,True,False,True
ENSMUSG00000022437,10090.ENSMUSP00000023071,Samm50,18.052107000000003,protein_coding,3.5685516328284113,MM,True,False,True
