,id_string,label,TPM,biotype,logFPKM,layer,is_conserved,is_core,is_ortho_metric_nodes
FBgn0030768,7227.FBpp0074150,CG9723,44.6372645,protein_coding,5.049412953118481,DM,True,True,False
FBgn0004903,7227.FBpp0084463,Rb97D,34.143356999999995,protein_coding,4.677861712803239,DM,True,True,False
FBgn0038332,7227.FBpp0292328,CG6136,25.647295,protein_coding,4.283755386203606,DM,True,True,True
FBgn0027506,7227.FBpp0086114,EDTP,3.1268245,protein_coding,1.69998974907721,DM,True,False,True
FBgn0001092,7227.FBpp0073922,Gapdh2,20.7257215,protein_coding,3.992754429671851,DM,True,False,True
FBgn0029823,7227.FBpp0070792,Shmt,12.306821500000002,protein_coding,3.3030340059239394,DM,True,False,True
FBgn0011739,7227.FBpp0085082,wts,3.048973,protein_coding,1.67445952162949,DM,True,False,True
FBgn0039367,7227.FBpp0288643,CG17197,15.4292755,protein_coding,3.6111503616578884,DM,True,False,False
FBgn0030243,7227.FBpp0305177,CG2186,1.162986,protein_coding,0.8762344207966312,DM,True,False,True
FBgn0038327,7227.FBpp0082549,Trax,16.715370999999998,protein_coding,3.7042506641820085,DM,True,False,True
FBgn0039846,7227.FBpp0290103,PNPase,6.6282125,protein_coding,2.529072799511326,DM,True,True,True
FBgn0032361,7227.FBpp0079833,CG6488,1.5451865000000002,protein_coding,1.0777529801119532,DM,True,False,True
FBgn0000045,7227.FBpp0078131,Act79B,2.3832975,protein_coding,1.442250305076048,DM,True,False,False
FBgn0032123,7227.FBpp0079423,Oatp30B,140.4803165,protein_coding,6.672665912526886,DM,True,True,False
FBgn0263144,7227.FBpp0085336,bin3,6.7428479999999995,protein_coding,2.549486327420489,DM,True,False,False
FBgn0267384,7227.FBpp0074058,Ubc7,29.826429,protein_coding,4.490114980786374,DM,True,False,False
FBgn0024998,7227.FBpp0070476,CG2685,2.48963,protein_coding,1.4815900864717118,DM,True,False,True
FBgn0034763,7227.FBpp0071779,RYBP,18.1590365,protein_coding,3.814745845673235,DM,True,False,True
FBgn0038428,7227.FBpp0082765,CG14894,148.3117595,protein_coding,6.750778893109716,DM,True,False,False
FBgn0024510,7227.FBpp0072673,dlt,3.7856015,protein_coding,1.8980020449462576,DM,True,False,True
FBgn0028507,7227.FBpp0294011,CG3793,2.611828,protein_coding,1.5273634001048486,DM,True,False,True
FBgn0031488,7227.FBpp0077331,CG17265,1.6021185,protein_coding,1.106255174551906,DM,True,False,True
FBgn0037777,7227.FBpp0081683,CG11722,143.012085,protein_coding,6.6992905701598815,DM,True,False,False
FBgn0037897,7227.FBpp0081863,CG5270,8.1206145,protein_coding,2.775251809220346,DM,True,False,True
FBgn0051294,7227.FBpp0082652,CG31294,252.011589,protein_coding,7.510310605861873,DM,True,True,False
FBgn0032945,7227.FBpp0081045,CG8665,21.903761,protein_coding,4.066736879719558,DM,True,False,False
FBgn0052676,7227.FBpp0305231,stx,42.179078999999994,protein_coding,4.970064004381416,DM,True,False,True
FBgn0038424,7227.FBpp0082737,CG17565,31.250340500000004,protein_coding,4.5548385390943045,DM,True,False,True
FBgn0250830,7227.FBpp0302877,CG12547,6.203735,protein_coding,2.4507869795916486,DM,True,False,True
FBgn0001114,7227.FBpp0079329,Glt,2.9832175,protein_coding,1.6504003934714844,DM,True,True,False
FBgn0020385,7227.FBpp0081741,pug,4.656015,protein_coding,2.1217390543650394,DM,True,False,True
FBgn0020655,7227.FBpp0075713,ArfGAP1,20.098483,protein_coding,3.9524242445454165,DM,True,False,True
FBgn0086356,7227.FBpp0086767,tum,4.381635500000001,protein_coding,2.0555708588980135,DM,True,False,True
FBgn0035907,7227.FBpp0076376,GstO1,61.187378,protein_coding,5.494291753488118,DM,True,False,False
FBgn0030037,7227.FBpp0071189,Miga,27.6450045,protein_coding,4.385094656756897,DM,True,False,False
FBgn0039274,7227.FBpp0084144,CG11920,2.640814,protein_coding,1.5400096571575876,DM,True,False,True
FBgn0000064,7227.FBpp0302781,Ald,552.651001,protein_coding,8.637873667464069,DM,True,False,True
FBgn0020236,7227.FBpp0289824,ATPCL,11.983123,protein_coding,3.2681281851426127,DM,True,False,True
FBgn0031493,7227.FBpp0077353,Sf3b2,5.518226,protein_coding,2.3145590643440794,DM,True,False,True
FBgn0086895,7227.FBpp0086647,pea,1.810884,protein_coding,1.203300465456164,DM,True,False,False
FBgn0039029,7227.FBpp0083707,CG4704,53.682691500000004,protein_coding,5.307824574407096,DM,True,False,True
FBgn0040395,7227.FBpp0305896,Unc-76,5.632414000000002,protein_coding,2.338488311280405,DM,True,False,True
FBgn0032649,7227.FBpp0080544,CG15145,39.0507165,protein_coding,4.8621542419226405,DM,True,False,True
FBgn0030055,7227.FBpp0304117,CG12772,3.157746,protein_coding,1.709010672780067,DM,True,True,True
FBgn0037744,7227.FBpp0081609,CG8417,110.7012825,protein_coding,6.333543765467577,DM,True,False,True
FBgn0033555,7227.FBpp0087321,RpS15Ab,10.579252,protein_coding,3.111284262780251,DM,True,False,True
FBgn0038927,7227.FBpp0083581,CG6015,18.6237875,protein_coding,3.84850050957298,DM,True,False,True
FBgn0052626,7227.FBpp0292384,AMPdeam,70.82045,protein_coding,5.6988511440956025,DM,True,True,False
FBgn0042138,7227.FBpp0303935,CG18815,38.7249835,protein_coding,4.851376615648297,DM,True,False,True
FBgn0031450,7227.FBpp0088692,Hrs,18.829691,protein_coding,3.86316884085891,DM,True,False,True
FBgn0263593,7227.FBpp0292618,Lpin,94.5240595,protein_coding,6.108503004370675,DM,True,True,True
FBgn0034432,7227.FBpp0289511,CG7461,4.819348000000001,protein_coding,2.1580563142310436,DM,True,True,True
FBgn0002791,7227.FBpp0072065,mr,32.093773,protein_coding,4.590344522037543,DM,True,False,True
FBgn0038360,7227.FBpp0082626,CG9590,32.468008000000005,protein_coding,4.607909672513986,DM,True,True,False
FBgn0015772,7227.FBpp0080729,Nak,4.312228500000001,protein_coding,2.0369925890148632,DM,True,False,True
FBgn0010516,7227.FBpp0087186,wal,13.7281905,protein_coding,3.4449576833783886,DM,True,False,True
FBgn0021874,7227.FBpp0077735,Nle,9.315033,protein_coding,2.9467488235464945,DM,True,False,True
FBgn0004374,7227.FBpp0080864,neb,40.3661235,protein_coding,4.909592491990352,DM,True,False,True
FBgn0000042,7227.FBpp0100124,Act5C,196.95794650000002,protein_coding,7.156643173243026,DM,True,False,True
FBgn0030552,7227.FBpp0073719,mRpL38,3.866058,protein_coding,1.9214073852088736,DM,True,False,True
FBgn0031536,7227.FBpp0077262,Cog3,2.885933,protein_coding,1.6221022030531413,DM,True,True,True
FBgn0051730,7227.FBpp0080059,CG31730,138.3993375,protein_coding,6.651226311308948,DM,True,False,True
FBgn0052280,7227.FBpp0072894,CG32280,5.528934,protein_coding,2.314349077055472,DM,True,False,False
FBgn0034271,7227.FBpp0086024,Vps50,2.230739,protein_coding,1.3809632303701436,DM,True,False,True
FBgn0031816,7227.FBpp0078901,Rchy1,3.5111040000000004,protein_coding,1.81788844346005,DM,True,False,True
FBgn0037958,7227.FBpp0081990,CG6962,5.1974089999999995,protein_coding,2.247579857985033,DM,True,False,True
FBgn0035644,7227.FBpp0076789,DNApol-epsilon58,9.8221,protein_coding,3.0120962789100765,DM,True,False,True
FBgn0031566,7227.FBpp0077226,CG2818,4.398105999999999,protein_coding,2.0581358443136013,DM,True,True,True
FBgn0036813,7227.FBpp0074822,Atg3,6.8088345,protein_coding,2.561340801640279,DM,True,False,True
FBgn0261278,7227.FBpp0080441,grp,15.004011499999999,protein_coding,3.5604143413134968,DM,True,False,True
FBgn0036967,7227.FBpp0074607,SCCRO4,105.44787600000001,protein_coding,6.264652491221665,DM,True,True,False
FBgn0086757,7227.FBpp0086786,cbs,23.497444,protein_coding,4.161553405869427,DM,True,True,True
FBgn0000317,7227.FBpp0080282,ck,1.5112035,protein_coding,1.062277857231139,DM,True,False,False
FBgn0001612,7227.FBpp0073672,Grip91,5.544696,protein_coding,2.3199071956115054,DM,True,False,True
FBgn0031304,7227.FBpp0077621,CG4552,97.6808165,protein_coding,6.155335918324681,DM,True,False,True
FBgn0002906,7227.FBpp0081910,Blm,27.337549000000006,protein_coding,4.36994147578268,DM,True,True,True
FBgn0039058,7227.FBpp0083793,VhaAC39-2,9.490603,protein_coding,2.971792664609264,DM,True,False,True
FBgn0032450,7227.FBpp0302957,CG5776,3.170032,protein_coding,1.7141791246866538,DM,True,False,True
FBgn0041186,7227.FBpp0084778,Slbp,71.292183,protein_coding,5.709601421407144,DM,True,False,True
FBgn0000326,7227.FBpp0071604,clt,6.972349,protein_coding,2.5914657970528205,DM,True,True,False
FBgn0044823,7227.FBpp0078388,Spec2,14.2744785,protein_coding,3.4924234572494712,DM,True,False,True
FBgn0001124,7227.FBpp0086370,Got1,513.592941,protein_coding,8.533383918991827,DM,True,False,True
FBgn0019637,7227.FBpp0078353,Atu,2.1239525,protein_coding,1.3388773342350073,DM,True,False,True
FBgn0024889,7227.FBpp0074650,Kap-alpha1,105.11389950000002,protein_coding,6.260417026140719,DM,True,False,True
FBgn0037614,7227.FBpp0289770,TMEM216,6.4358435,protein_coding,2.495862572042613,DM,True,False,True
FBgn0027565,7227.FBpp0077896,CG5498,14.286732500000001,protein_coding,3.4936482945761695,DM,True,False,False
FBgn0038536,7227.FBpp0082912,CG7655,6.9144225000000015,protein_coding,2.5762530435497766,DM,True,False,False
FBgn0261596,7227.FBpp0071846,RpS24,73.853535,protein_coding,5.760097739840463,DM,True,False,True
FBgn0001565,7227.FBpp0076917,Hlc,2.2878060000000002,protein_coding,1.4048371968851399,DM,True,False,False
FBgn0039830,7227.FBpp0085134,ATPsynC,66.98069149999999,protein_coding,5.6218098658011835,DM,True,False,True
FBgn0036686,7227.FBpp0075034,CG7728,2.6116599999999996,protein_coding,1.5250282433508053,DM,True,True,True
FBgn0014879,7227.FBpp0082521,Set,25.1263275,protein_coding,4.255190180390418,DM,True,False,False
FBgn0010409,7227.FBpp0086103,RpL18A,73.973465,protein_coding,5.762054572066843,DM,True,False,True
FBgn0013749,7227.FBpp0088256,Arf102F,61.0559885,protein_coding,5.490255292721278,DM,True,False,True
FBgn0032251,7227.FBpp0271847,Nse4,7.767527499999999,protein_coding,2.7235923076911686,DM,True,True,True
FBgn0021906,7227.FBpp0077580,RFeSP,192.7369155,protein_coding,7.1257387725158035,DM,True,False,True
FBgn0025814,7227.FBpp0076936,Mgstl,39.9023245,protein_coding,4.892425174149453,DM,True,False,True
FBgn0038515,7227.FBpp0082929,CG5823,224.276802,protein_coding,7.342555976581778,DM,True,False,True
FBgn0039140,7227.FBpp0302814,Miro,212.3612595,protein_coding,7.2652298716736325,DM,True,True,True
FBgn0053156,7227.FBpp0086803,CG33156,4.0776955,protein_coding,1.9766530622861214,DM,True,False,True
FBgn0003862,7227.FBpp0082406,trx,2.8153555,protein_coding,1.5968619326987472,DM,True,True,True
FBgn0002626,7227.FBpp0084959,RpL32,95.6401365,protein_coding,6.126043830522783,DM,True,False,True
FBgn0041164,7227.FBpp0100102,armi,15.7813565,protein_coding,3.6273906511223766,DM,True,True,True
FBgn0262518,7227.FBpp0074690,Rab8,43.7702405,protein_coding,5.022891771296077,DM,True,False,True
FBgn0031285,7227.FBpp0077677,CG3662,281.8564300000001,protein_coding,7.670732633815793,DM,True,False,False
FBgn0031881,7227.FBpp0079017,MME1,14.974486,protein_coding,3.557288522702739,DM,True,False,True
FBgn0023170,7227.FBpp0072094,RpL39,205.991173,protein_coding,7.222715022435212,DM,True,False,True
FBgn0061200,7227.FBpp0112385,Nup153,2.7154095000000003,protein_coding,1.5623237624485316,DM,True,False,True
FBgn0041100,7227.FBpp0077974,park,59.18545900000001,protein_coding,5.445987999344634,DM,True,False,True
FBgn0264495,7227.FBpp0292801,gpp,63.71294399999999,protein_coding,5.54875190234296,DM,True,False,False
FBgn0032677,7227.FBpp0080603,CG5790,467.03727699999996,protein_coding,8.395745595280257,DM,True,True,True
FBgn0010194,7227.FBpp0074394,Wnt5,2.018806,protein_coding,1.296940133858405,DM,True,True,True
FBgn0039731,7227.FBpp0084912,Sas-6,13.88887,protein_coding,3.455400808205583,DM,True,False,True
FBgn0011817,7227.FBpp0305425,nmo,90.5715255,protein_coding,6.048993458450008,DM,True,False,False
FBgn0005683,7227.FBpp0305674,pie,1.9840955000000002,protein_coding,1.280507999426396,DM,True,False,False
FBgn0032449,7227.FBpp0079989,CG17036,17.612910999999997,protein_coding,3.772422106373215,DM,True,False,True
FBgn0031885,7227.FBpp0110277,Mnn1,4.2287680000000005,protein_coding,2.0156442150044085,DM,True,False,True
FBgn0085395,7227.FBpp0300390,Shawl,2.145244,protein_coding,1.3464798349742377,DM,True,True,False
FBgn0030141,7227.FBpp0071298,Gga,8.006778,protein_coding,2.7584680989220045,DM,True,False,False
FBgn0033556,7227.FBpp0087342,CG12343,79.77670649999997,protein_coding,5.8686955056099475,DM,True,False,True
FBgn0051960,7227.FBpp0077183,CG31960,51.5007,protein_coding,5.251200670572109,DM,True,True,True
FBgn0028436,7227.FBpp0078296,ECSIT,1.102112,protein_coding,0.8422342693709108,DM,True,False,True
FBgn0004587,7227.FBpp0300515,B52,20.388215,protein_coding,3.970184274433881,DM,True,False,True
FBgn0013681,7227.FBpp0100181,mt:ND3,137.2018205,protein_coding,6.641725003784157,DM,True,False,True
FBgn0030101,7227.FBpp0071274,CG12118,220.4443435,protein_coding,7.317831915782703,DM,True,False,False
FBgn0000100,7227.FBpp0306232,RpLP0,51.90080449999999,protein_coding,5.26314104485796,DM,True,False,True
FBgn0035532,7227.FBpp0073196,CG15014,11.1773965,protein_coding,3.17947808765726,DM,True,False,False
FBgn0038912,7227.FBpp0083537,CG6656,2.214497,protein_coding,1.3745735220623911,DM,True,False,False
FBgn0050423,7227.FBpp0304283,CG30423,47.8211975,protein_coding,5.147389863030211,DM,True,True,True
FBgn0261790,7227.FBpp0079182,SmE,22.328587,protein_coding,4.0960542145293815,DM,True,False,True
FBgn0261618,7227.FBpp0290398,larp,4.1563255,protein_coding,1.9963623510337314,DM,True,True,False
FBgn0262733,7227.FBpp0293527,Src64B,1.177342,protein_coding,0.8849077204041074,DM,True,False,True
FBgn0028397,7227.FBpp0302594,Tob,127.34778600000001,protein_coding,6.534594154872166,DM,True,False,True
FBgn0037347,7227.FBpp0271885,CG1427,20.710309,protein_coding,3.990461446915338,DM,True,False,True
FBgn0032688,7227.FBpp0080620,CG15160,1.904302,protein_coding,1.2438448377940965,DM,True,False,True
FBgn0032522,7227.FBpp0080079,CG16848,74.491615,protein_coding,5.7710805180961975,DM,True,False,True
FBgn0051108,7227.FBpp0084177,TTLL5,131.909355,protein_coding,6.582364664638101,DM,True,False,True
FBgn0264978,7227.FBpp0089084,Slh,22.8721905,protein_coding,4.125797958822799,DM,True,True,True
FBgn0030686,7227.FBpp0073906,mRpL3,2.0595525,protein_coding,1.3116193634068436,DM,True,False,True
FBgn0038951,7227.FBpp0293863,CG5380,6.888323,protein_coding,2.5768030309911882,DM,True,False,True
FBgn0032943,7227.FBpp0271912,Tsp39D,6.198013,protein_coding,2.4480739389167048,DM,True,False,True
FBgn0004867,7227.FBpp0079500,RpS2,138.64472949999998,protein_coding,6.655261514221157,DM,True,False,True
FBgn0261602,7227.FBpp0072801,RpL8,75.522747,protein_coding,5.7916895356843145,DM,True,False,True
FBgn0029133,7227.FBpp0073561,REG,107.26378999999999,protein_coding,6.288797939524949,DM,True,False,False
FBgn0037770,7227.FBpp0305840,Art4,1.103967,protein_coding,0.8451672525909416,DM,True,False,False
FBgn0045073,7227.FBpp0073955,Stim,47.292288,protein_coding,5.1304327782061865,DM,True,True,True
FBgn0031850,7227.FBpp0078941,Tsp,31.976728499999997,protein_coding,4.584296302718071,DM,True,True,False
FBgn0035688,7227.FBpp0304176,fmt,2.254048,protein_coding,1.3925111431061774,DM,True,False,True
FBgn0036222,7227.FBpp0075801,SdhAL,153.5714185,protein_coding,6.8012895302302825,DM,True,False,True
FBgn0265605,7227.FBpp0086392,Ric,6.633118,protein_coding,2.5311861765766692,DM,True,False,False
FBgn0040005,7227.FBpp0110549,CG17883,14.684627,protein_coding,3.531558503426898,DM,True,False,True
FBgn0034802,7227.FBpp0071903,CNBP,95.466156,protein_coding,6.122314184849796,DM,True,False,False
FBgn0263236,7227.FBpp0084768,SP1029,5.504073,protein_coding,2.308767278609518,DM,True,False,False
FBgn0014023,7227.FBpp0081599,mRpL47,8.616194,protein_coding,2.8503001730669766,DM,True,False,True
FBgn0011741,7227.FBpp0073983,Arp6,1.344975,protein_coding,0.9687499084649732,DM,True,False,False
FBgn0036760,7227.FBpp0074927,CG5567,45.67348850000001,protein_coding,5.080086057007531,DM,True,False,True
FBgn0039219,7227.FBpp0084120,CG13630,24.3375205,protein_coding,4.212913163539868,DM,True,False,True
FBgn0051924,7227.FBpp0077611,CG31924,159.830658,protein_coding,6.857289007178055,DM,True,False,True
FBgn0035032,7227.FBpp0072246,ATPsynF,230.02414700000003,protein_coding,7.379747662729492,DM,True,False,True
FBgn0002778,7227.FBpp0075379,mnd,1.554434,protein_coding,1.083141870085924,DM,True,True,False
FBgn0032680,7227.FBpp0080616,Ntf-2r,64.662323,protein_coding,5.570649509948108,DM,True,False,True
FBgn0022984,7227.FBpp0298043,qkr58E-3,17.056372,protein_coding,3.7327539243865178,DM,True,False,False
FBgn0031442,7227.FBpp0077381,Prosbeta4R1,97.9971735,protein_coding,6.162175517665869,DM,True,False,True
FBgn0037648,7227.FBpp0081440,CG11975,9.3022145,protein_coding,2.9463645262742935,DM,True,False,False
FBgn0034315,7227.FBpp0085950,CG5721,53.6567615,protein_coding,5.308249370910833,DM,True,False,True
FBgn0020309,7227.FBpp0079845,crol,5.387141000000001,protein_coding,2.2870676809276826,DM,True,True,False
FBgn0039008,7227.FBpp0083698,CG6972,5.9752305,protein_coding,2.405648521755287,DM,True,False,False
FBgn0041588,7227.FBpp0084779,eIF2D,27.010889000000002,protein_coding,4.352570726626795,DM,True,False,True
FBgn0033050,7227.FBpp0085324,Pngl,18.1485735,protein_coding,3.8133441359002567,DM,True,False,True
FBgn0086674,7227.FBpp0302581,Tango13,12.626549,protein_coding,3.333161505796326,DM,True,False,True
FBgn0027588,7227.FBpp0070057,GCS2alpha,122.74382,protein_coding,6.481092414555867,DM,True,False,True
FBgn0053526,7227.FBpp0077687,PNUTS,4.5953125,protein_coding,2.107154542627363,DM,True,False,True
FBgn0032940,7227.FBpp0290673,Mondo,10.6689225,protein_coding,3.1157136335698734,DM,True,False,True
FBgn0032442,7227.FBpp0079993,CG15485,1.412625,protein_coding,1.0132792983947863,DM,True,False,False
FBgn0037686,7227.FBpp0081527,RpL34b,39.6866265,protein_coding,4.885927527637386,DM,True,False,True
FBgn0036735,7227.FBpp0074970,Edc3,6.109127000000001,protein_coding,2.431094587890419,DM,True,False,True
FBgn0022224,7227.FBpp0085529,ubl,8.96314,protein_coding,2.8960177803392257,DM,True,False,True
FBgn0034657,7227.FBpp0071630,LBR,5.2513950000000005,protein_coding,2.2566391820588043,DM,True,True,False
FBgn0030400,7227.FBpp0271753,Pits,2.0737474999999996,protein_coding,1.318457705131502,DM,True,False,False
FBgn0267790,7227.FBpp0081601,rump,25.968091,protein_coding,4.2987322444603695,DM,True,True,True
FBgn0046704,7227.FBpp0302974,Liprin-alpha,18.794053,protein_coding,3.8595895984352326,DM,True,False,True
FBgn0004656,7227.FBpp0305499,fs(1)h,2.24694,protein_coding,1.386898112411192,DM,True,False,True
FBgn0044452,7227.FBpp0072840,Atg2,8.928688999999997,protein_coding,2.892802111138859,DM,True,False,True
FBgn0262124,7227.FBpp0291436,uex,4.2105055,protein_coding,2.011387575787216,DM,True,True,True
FBgn0030691,7227.FBpp0073977,Efhc1.1,105.1046865,protein_coding,6.2596312892650925,DM,True,False,False
FBgn0032724,7227.FBpp0080676,CG10428,3.9927115,protein_coding,1.9545259518102365,DM,True,False,True
FBgn0039132,7227.FBpp0083884,AP-1sigma,7.664131999999999,protein_coding,2.705794264213015,DM,True,False,True
FBgn0003330,7227.FBpp0084614,Sce,5.726404499999999,protein_coding,2.3561832583784716,DM,True,True,True
FBgn0037218,7227.FBpp0078604,aux,16.8120415,protein_coding,3.7107507907364425,DM,True,False,True
FBgn0030327,7227.FBpp0073457,FucT6,3.452837,protein_coding,1.8013823910167401,DM,True,False,True
FBgn0052062,7227.FBpp0293630,Rbfox1,8.286681999999999,protein_coding,2.801910545126026,DM,True,False,True
FBgn0266711,7227.FBpp0085724,EloC,65.47034049999999,protein_coding,5.58846005426569,DM,True,False,True
FBgn0037330,7227.FBpp0078415,mRpL44,3.231881,protein_coding,1.73318489535118,DM,True,False,True
FBgn0038797,7227.FBpp0083299,Dic2,626.6344604999998,protein_coding,8.819811403398647,DM,True,True,False
FBgn0046698,7227.FBpp0302590,Pp1-Y2,40.258619,protein_coding,4.904422896468104,DM,True,False,True
FBgn0026376,7227.FBpp0075535,Rgl,1.500671,protein_coding,1.055342137976415,DM,True,False,True
FBgn0013799,7227.FBpp0304463,Deaf1,7.886113000000001,protein_coding,2.7381395062647647,DM,True,False,True
FBgn0036775,7227.FBpp0074902,CG5147,8.0833785,protein_coding,2.7698231422772346,DM,True,False,True
FBgn0039713,7227.FBpp0099686,RpS8,103.3276595,protein_coding,6.2372816753789095,DM,True,False,True
FBgn0034937,7227.FBpp0072055,fzr2,233.5674515,protein_coding,7.401057231087496,DM,True,False,True
FBgn0032642,7227.FBpp0297292,CG5110,2.0452025000000003,protein_coding,1.2959915582571315,DM,True,False,True
FBgn0260962,7227.FBpp0082177,pic,4.277099,protein_coding,2.0299394151475747,DM,True,True,True
FBgn0004598,7227.FBpp0074038,Fur2,1.3258169999999998,protein_coding,0.9639431085881455,DM,True,False,True
FBgn0032833,7227.FBpp0080836,COX4,39.343412,protein_coding,4.871859563397567,DM,True,False,False
FBgn0011760,7227.FBpp0070672,ctp,13.678507499999998,protein_coding,3.4388569761087417,DM,True,False,True
FBgn0033972,7227.FBpp0086590,Ciao1,20.2839415,protein_coding,3.963626708650356,DM,True,False,True
FBgn0062413,7227.FBpp0300818,Ctr1A,5.5471325,protein_coding,2.3197255832092463,DM,True,True,False
FBgn0034310,7227.FBpp0085954,Nup75,11.696107,protein_coding,3.236859789203623,DM,True,False,True
FBgn0036770,7227.FBpp0074919,Prestin,4.372244,protein_coding,2.052344070635762,DM,True,False,False
FBgn0004507,7227.FBpp0077501,GlyP,8.723321,protein_coding,2.859694396462903,DM,True,False,True
FBgn0031229,7227.FBpp0077778,CG3436,3.612423,protein_coding,1.8445776781589482,DM,True,False,True
FBgn0036990,7227.FBpp0077885,mRpL15,33.958967,protein_coding,4.6678324751974145,DM,True,False,True
FBgn0000541,7227.FBpp0304412,E(bx),22.0884545,protein_coding,4.078399298228063,DM,True,False,True
FBgn0011224,7227.FBpp0297632,heph,82.786709,protein_coding,5.920747418003903,DM,True,True,True
FBgn0037647,7227.FBpp0081491,RagA-B,2.630311,protein_coding,1.5307851689233076,DM,True,False,False
FBgn0261395,7227.FBpp0085100,Prosalpha3T,56.944658,protein_coding,5.392427355387354,DM,True,False,True
FBgn0037063,7227.FBpp0296988,CG9391,85.53607149999999,protein_coding,5.966505278868844,DM,True,False,True
FBgn0263755,7227.FBpp0302536,Su(var)3-9,5.34706,protein_coding,2.277280480757693,DM,True,False,False
FBgn0051716,7227.FBpp0304028,Cnot4,80.81317150000002,protein_coding,5.8850177871940454,DM,True,False,False
FBgn0267383,7227.FBpp0082303,Ubc87F,896.6408994999998,protein_coding,9.33524388356301,DM,True,False,True
FBgn0031468,7227.FBpp0077305,CG2975,1.0206945,protein_coding,0.7972105823859735,DM,True,False,True
FBgn0039726,7227.FBpp0084874,eIF2Balpha,3.4040230000000005,protein_coding,1.7891541450732638,DM,True,True,True
FBgn0036804,7227.FBpp0112092,Sgf11,11.450214500000001,protein_coding,3.208691031352781,DM,True,False,True
FBgn0035800,7227.FBpp0076535,CG7716,197.4661175,protein_coding,7.160088607441105,DM,True,False,True
FBgn0039204,7227.FBpp0084028,CG6607,6.5970450000000005,protein_coding,2.523950302379922,DM,True,False,True
FBgn0029929,7227.FBpp0070969,CG4593,6.916283,protein_coding,2.581943389911946,DM,True,False,True
FBgn0260750,7227.FBpp0079576,Mulk,32.847817500000005,protein_coding,4.623671035010185,DM,True,False,True
FBgn0027548,7227.FBpp0087934,nito,3.1598305,protein_coding,1.709629210194615,DM,True,False,False
FBgn0032986,7227.FBpp0289153,CG3262,60.386768,protein_coding,5.47251241729251,DM,True,False,True
FBgn0034202,7227.FBpp0086152,CG17287,20.7613925,protein_coding,3.9934831217954767,DM,True,False,False
FBgn0035026,7227.FBpp0072249,Fcp1,1.7111205000000005,protein_coding,1.159235846046248,DM,True,False,True
FBgn0037980,7227.FBpp0082028,DCAF12,45.878681,protein_coding,5.0883667883318395,DM,True,False,False
FBgn0038401,7227.FBpp0082705,CG5916,1.8361695,protein_coding,1.2136443452204708,DM,True,False,False
FBgn0261550,7227.FBpp0297588,CG42668,204.355515,protein_coding,7.209438490196637,DM,True,False,False
FBgn0034938,7227.FBpp0072117,CG3803,3.3580910000000004,protein_coding,1.7744269601428986,DM,True,False,True
FBgn0261610,7227.FBpp0292047,CG42699,13.107281500000001,protein_coding,3.382088052814067,DM,True,False,False
FBgn0000394,7227.FBpp0070770,cv,2.5289425,protein_coding,1.4969700030079096,DM,True,False,False
FBgn0000543,7227.FBpp0072781,ecd,4.459328500000001,protein_coding,2.074756995510145,DM,True,False,False
FBgn0052264,7227.FBpp0073043,CG32264,59.0597,protein_coding,5.4426682962520365,DM,True,False,True
FBgn0038922,7227.FBpp0083588,Idh3b,460.50247199999995,protein_coding,8.376289829770107,DM,True,False,True
FBgn0030670,7227.FBpp0073874,Pis,18.415864000000003,protein_coding,3.8328593882081057,DM,True,False,True
FBgn0004698,7227.FBpp0086505,Xpc,24.006061499999998,protein_coding,4.19342837265228,DM,True,False,True
FBgn0020388,7227.FBpp0075701,Gcn5,3.8462365,protein_coding,1.9135002869729032,DM,True,False,True
FBgn0020369,7227.FBpp0076890,Rpt6,47.658758500000005,protein_coding,5.142353004351119,DM,True,False,True
FBgn0022023,7227.FBpp0078667,eIF3h,92.6491815,protein_coding,6.08113698990759,DM,True,False,True
FBgn0032771,7227.FBpp0080739,CG17349,493.03991700000006,protein_coding,8.474441273661293,DM,True,False,False
FBgn0033187,7227.FBpp0087978,PIG-G,6.397591,protein_coding,2.4864944128357296,DM,True,False,False
FBgn0002036,7227.FBpp0080699,CG10561,269.71580500000005,protein_coding,7.606850671097495,DM,True,False,False
FBgn0261439,7227.FBpp0085736,SdhA,215.39215049999999,protein_coding,7.284946347692952,DM,True,False,True
FBgn0033457,7227.FBpp0087463,Ntmt,91.8520965,protein_coding,6.068114840374753,DM,True,False,False
FBgn0030341,7227.FBpp0073441,p24-1,21.5169,protein_coding,4.04488249825291,DM,True,False,True
FBgn0036300,7227.FBpp0075693,Pmm2,5.4920855,protein_coding,2.311593934970663,DM,True,True,True
FBgn0030749,7227.FBpp0306158,AnxB11,11.12032,protein_coding,3.165528830436924,DM,True,False,True
FBgn0029858,7227.FBpp0293947,mldr,3.469676,protein_coding,1.7999864301164492,DM,True,False,True
FBgn0035879,7227.FBpp0112066,GAPcenA,4.427042500000001,protein_coding,2.066754657688118,DM,True,False,True
FBgn0037742,7227.FBpp0304481,Rpt3R,64.805874,protein_coding,5.572924886722593,DM,True,False,True
FBgn0003140,7227.FBpp0085996,PpY-55A,101.557026,protein_coding,6.2102210455291145,DM,True,False,True
FBgn0037710,7227.FBpp0081591,CG9393,189.7562105,protein_coding,7.103741540714131,DM,True,False,True
FBgn0263740,7227.FBpp0302537,eIF2gamma,26.702722499999997,protein_coding,4.338169050138282,DM,True,False,True
